Market trend,top 0 to 10% Return,top 10 to 20% Return,top 20 to 30% Return,top 30 to 40% Return,top 40 to 50% Return,top 50 to 60% Return,top 60 to 70% Return,top 70 to 80% Return,top 80 to 90% Return,top 90 to 100% Return
0.934585903,0.9901462,0.9964094,0.9643688,0.9691024,0.9757644,1.0031926,0.9797412,0.971537,0.9606746,0.9915
0.945621575,0.9974734,1.007207,0.9732834,0.9777672,0.985162,1.0132504,0.9890836,0.978633,0.9669364,1.0024468
0.951729817,1.000876,1.0102546,0.9774048,0.9835802,0.9923014,1.0179038,0.9990306,0.9823974,0.9712184,1.0035198
0.955135174,1.0039744,1.0134726,0.9821536,0.986715,0.9964868,1.0223892,1.0018002,0.9854224,0.9721754,1.0041442
0.965964426,1.0093704,1.0200504,0.9881468,0.9947244,1.005992,1.0296476,1.0099016,0.990097,0.9769192,1.0106662
0.958413065,1.00452,1.0149002,0.9820748,0.9869856,0.9987874,1.0238486,1.0029406,0.9837716,0.9751378,1.0097662
0.960512445,1.0057576,1.0170558,0.984155,0.9901222,1.0001812,1.0252304,1.007778,0.9847812,0.9739804,1.0096862
0.956928596,1.0051636,1.0162572,0.981948,0.9880486,1.0007802,1.0241244,1.006893,0.9807694,0.9755512,1.0093874
0.962462796,1.0095458,1.0218322,0.9885572,0.9927832,1.0039162,1.0288096,1.0125194,0.9846268,0.9792352,1.0117776
0.963201953,1.0124498,1.0276492,0.9929072,0.9987272,1.0090634,1.0297412,1.0179528,0.984745,0.9815638,1.0144118
0.954645728,1.010668,1.0238836,0.987233,0.9956624,1.0030806,1.0240594,1.0146696,0.9813836,0.9776872,1.012754
0.957473838,1.011843,1.0255798,0.9871166,0.99512,1.0026058,1.025303,1.0151116,0.9824824,0.977797,1.0136038
0.940284541,1.0027432,1.0138788,0.9737324,0.9808398,0.9868138,1.0086174,1.0023038,0.9735628,0.970274,1.006199
0.940636785,0.999151,1.0127692,0.9731136,0.9798878,0.9861296,1.0090066,1.0002028,0.9729378,0.9720544,1.0071292
0.933336143,0.9949728,1.004684,0.9673014,0.9723428,0.9791804,1.0011286,0.9940744,0.9693038,0.9678898,1.0058576
0.938265092,0.9972042,1.0069336,0.9703218,0.9760814,0.981726,1.0054872,0.9976732,0.9719814,0.9688512,1.0059512
0.933449796,0.9951772,1.0062766,0.969837,0.9744936,0.980775,1.0003246,0.9946072,0.9685902,0.9678034,0.998877
0.939051814,0.9976932,1.0095286,0.9743142,0.9763304,0.983916,1.0054702,0.9965368,0.9709564,0.9706272,1.0007158
0.93826127,0.9961208,1.0087494,0.9749964,0.9750088,0.9805964,1.0056988,0.9963092,0.9698378,0.972021,0.9978524
0.933170637,0.9938698,1.0053374,0.9717098,0.9733992,0.9769606,1.0033776,0.9926622,0.9661614,0.9690822,1.006522
